"","Date","state","value","region"
"2102","Apr 3","NY",562,"Northeast"
"2103","Apr 4","NY",630,"Northeast"
"2104","Apr 5","NY",594,"Northeast"
"2105","Apr 6","NY",599,"Northeast"
"2106","Apr 7","NY",731,"Northeast"
"2107","Apr 8","NY",779,"Northeast"
"2108","Apr 9","NY",799,"Northeast"
"2109","Apr 10","NY",777,"Northeast"
"2110","Apr 11","NY",783,"Northeast"
"2111","Apr 12","NY",758,"Northeast"
"2112","Apr 13","NY",671,"Northeast"
"2113","Feb 29","PA",0,"Northeast"
"2114","Mar 1","PA",0,"Northeast"
"2115","Mar 2","PA",0,"Northeast"
"2116","Mar 3","PA",0,"Northeast"
"2117","Mar 4","PA",0,"Northeast"
"2118","Mar 6","PA",0,"Northeast"
"2119","Mar 7","PA",0,"Northeast"
"2120","Mar 8","PA",0,"Northeast"
"2121","Mar 9","PA",0,"Northeast"
"2122","Mar 10","PA",0,"Northeast"
"2123","Mar 11","PA",0,"Northeast"
"2124","Mar 12","PA",0,"Northeast"
"2125","Mar 13","PA",0,"Northeast"
"2126","Mar 14","PA",0,"Northeast"
"2127","Mar 15","PA",0,"Northeast"
"2128","Mar 16","PA",0,"Northeast"
"2129","Mar 17","PA",0,"Northeast"
"2130","Mar 18","PA",0,"Northeast"
"2131","Mar 19","PA",1,"Northeast"
"2132","Mar 20","PA",0,"Northeast"
"2133","Mar 21","PA",1,"Northeast"
"2134","Mar 22","PA",0,"Northeast"
"2135","Mar 23","PA",0,"Northeast"
"2136","Mar 24","PA",5,"Northeast"
"2137","Mar 25","PA",4,"Northeast"
"2138","Mar 26","PA",5,"Northeast"
"2139","Mar 27","PA",6,"Northeast"
"2140","Mar 28","PA",12,"Northeast"
"2141","Mar 29","PA",4,"Northeast"
"2142","Mar 30","PA",10,"Northeast"
"2143","Mar 31","PA",0,"Northeast"
"2144","Apr 1","PA",26,"Northeast"
"2145","Apr 2","PA",16,"Northeast"
"2146","Apr 3","PA",12,"Northeast"
"2147","Apr 4","PA",34,"Northeast"
"2148","Apr 5","PA",14,"Northeast"
"2149","Apr 6","PA",12,"Northeast"
"2150","Apr 7","PA",78,"Northeast"
"2151","Apr 8","PA",70,"Northeast"
"2152","Apr 9","PA",28,"Northeast"
"2153","Apr 10","PA",78,"Northeast"
"2154","Apr 11","PA",78,"Northeast"
"2155","Apr 12","PA",13,"Northeast"
"2156","Apr 13","PA",17,"Northeast"
"2157","Feb 29","RI",0,"Northeast"
"2158","Mar 1","RI",0,"Northeast"
"2159","Mar 2","RI",0,"Northeast"
"2160","Mar 3","RI",0,"Northeast"
"2161","Mar 4","RI",0,"Northeast"
"2162","Mar 6","RI",0,"Northeast"
"2163","Mar 7","RI",0,"Northeast"
"2164","Mar 8","RI",0,"Northeast"
"2165","Mar 9","RI",0,"Northeast"
"2166","Mar 10","RI",0,"Northeast"
"2167","Mar 11","RI",0,"Northeast"
"2168","Mar 12","RI",0,"Northeast"
"2169","Mar 13","RI",0,"Northeast"
"2170","Mar 14","RI",0,"Northeast"
"2171","Mar 15","RI",0,"Northeast"
"2172","Mar 16","RI",0,"Northeast"
"2173","Mar 17","RI",0,"Northeast"
"2174","Mar 18","RI",0,"Northeast"
"2175","Mar 19","RI",0,"Northeast"
"2176","Mar 20","RI",0,"Northeast"
"2177","Mar 21","RI",0,"Northeast"
"2178","Mar 22","RI",0,"Northeast"
"2179","Mar 23","RI",0,"Northeast"
"2180","Mar 24","RI",0,"Northeast"
"2181","Mar 25","RI",0,"Northeast"
"2182","Mar 26","RI",0,"Northeast"
"2183","Mar 27","RI",0,"Northeast"
"2184","Mar 28","RI",0,"Northeast"
"2185","Mar 29","RI",1,"Northeast"
"2186","Mar 30","RI",3,"Northeast"
"2187","Mar 31","RI",4,"Northeast"
"2188","Apr 1","RI",2,"Northeast"
"2189","Apr 2","RI",2,"Northeast"
"2190","Apr 3","RI",2,"Northeast"
"2191","Apr 4","RI",3,"Northeast"
"2192","Apr 5","RI",8,"Northeast"
"2193","Apr 6","RI",2,"Northeast"
"2194","Apr 7","RI",3,"Northeast"
"2195","Apr 8","RI",5,"Northeast"
"2196","Apr 9","RI",8,"Northeast"
"2197","Apr 10","RI",6,"Northeast"
"2198","Apr 11","RI",7,"Northeast"
"2199","Apr 12","RI",7,"Northeast"
"2200","Apr 13","RI",10,"Northeast"
"2201","Feb 29","VT",0,"Northeast"
"2202","Mar 1","VT",0,"Northeast"
"2203","Mar 2","VT",0,"Northeast"
"2204","Mar 3","VT",0,"Northeast"
"2205","Mar 4","VT",0,"Northeast"
"2206","Mar 6","VT",0,"Northeast"
"2207","Mar 7","VT",0,"Northeast"
"2208","Mar 8","VT",0,"Northeast"
"2209","Mar 9","VT",0,"Northeast"
"2210","Mar 10","VT",0,"Northeast"
"2211","Mar 11","VT",0,"Northeast"
"2212","Mar 12","VT",0,"Northeast"
"2213","Mar 13","VT",0,"Northeast"
"2214","Mar 14","VT",0,"Northeast"
"2215","Mar 15","VT",0,"Northeast"
"2216","Mar 16","VT",0,"Northeast"
"2217","Mar 17","VT",0,"Northeast"
"2218","Mar 18","VT",0,"Northeast"
"2219","Mar 19","VT",0,"Northeast"
"2220","Mar 20","VT",2,"Northeast"
"2221","Mar 21","VT",0,"Northeast"
"2222","Mar 22","VT",0,"Northeast"
"2223","Mar 23","VT",1,"Northeast"
"2224","Mar 24","VT",4,"Northeast"
"2225","Mar 25","VT",1,"Northeast"
"2226","Mar 26","VT",0,"Northeast"
"2227","Mar 27","VT",2,"Northeast"
"2228","Mar 28","VT",2,"Northeast"
"2229","Mar 29","VT",0,"Northeast"
"2230","Mar 30","VT",0,"Northeast"
"2231","Mar 31","VT",1,"Northeast"
"2232","Apr 1","VT",3,"Northeast"
"2233","Apr 2","VT",1,"Northeast"
"2234","Apr 3","VT",0,"Northeast"
"2235","Apr 4","VT",3,"Northeast"
"2236","Apr 5","VT",2,"Northeast"
"2237","Apr 6","VT",1,"Northeast"
"2238","Apr 7","VT",0,"Northeast"
"2239","Apr 8","VT",0,"Northeast"
"2240","Apr 9","VT",0,"Northeast"
"2241","Apr 10","VT",1,"Northeast"
"2242","Apr 11","VT",1,"Northeast"
"2243","Apr 12","VT",2,"Northeast"
"2244","Apr 13","VT",1,"Northeast"
"2245","Feb 29","GU",0,"Territories"
"2246","Mar 1","GU",0,"Territories"
"2247","Mar 2","GU",0,"Territories"
"2248","Mar 3","GU",0,"Territories"
"2249","Mar 4","GU",0,"Territories"
"2250","Mar 6","GU",0,"Territories"
"2251","Mar 7","GU",0,"Territories"
"2252","Mar 8","GU",0,"Territories"
"2253","Mar 9","GU",0,"Territories"
"2254","Mar 10","GU",0,"Territories"
"2255","Mar 11","GU",0,"Territories"
"2256","Mar 12","GU",0,"Territories"
"2257","Mar 13","GU",0,"Territories"
"2258","Mar 14","GU",0,"Territories"
"2259","Mar 15","GU",0,"Territories"
"2260","Mar 16","GU",0,"Territories"
"2261","Mar 17","GU",0,"Territories"
"2262","Mar 18","GU",0,"Territories"
"2263","Mar 19","GU",0,"Territories"
"2264","Mar 20","GU",0,"Territories"
"2265","Mar 21","GU",0,"Territories"
"2266","Mar 22","GU",0,"Territories"
"2267","Mar 23","GU",1,"Territories"
"2268","Mar 24","GU",0,"Territories"
"2269","Mar 25","GU",0,"Territories"
"2270","Mar 26","GU",0,"Territories"
"2271","Mar 27","GU",0,"Territories"
"2272","Mar 28","GU",0,"Territories"
"2273","Mar 29","GU",0,"Territories"
"2274","Mar 30","GU",0,"Territories"
"2275","Mar 31","GU",1,"Territories"
"2276","Apr 1","GU",1,"Territories"
"2277","Apr 2","GU",0,"Territories"
"2278","Apr 3","GU",1,"Territories"
"2279","Apr 4","GU",0,"Territories"
"2280","Apr 5","GU",0,"Territories"
"2281","Apr 6","GU",0,"Territories"
"2282","Apr 7","GU",0,"Territories"
"2283","Apr 8","GU",0,"Territories"
"2284","Apr 9","GU",0,"Territories"
"2285","Apr 10","GU",0,"Territories"
"2286","Apr 11","GU",1,"Territories"
"2287","Apr 12","GU",0,"Territories"
"2288","Apr 13","GU",0,"Territories"
"2289","Feb 29","MP",0,"Territories"
"2290","Mar 1","MP",0,"Territories"
"2291","Mar 2","MP",0,"Territories"
"2292","Mar 3","MP",0,"Territories"
"2293","Mar 4","MP",0,"Territories"
"2294","Mar 6","MP",0,"Territories"
"2295","Mar 7","MP",0,"Territories"
"2296","Mar 8","MP",0,"Territories"
"2297","Mar 9","MP",0,"Territories"
"2298","Mar 10","MP",0,"Territories"
"2299","Mar 11","MP",0,"Territories"
"2300","Mar 12","MP",0,"Territories"
"2301","Mar 13","MP",0,"Territories"
"2302","Mar 14","MP",0,"Territories"
"2303","Mar 15","MP",0,"Territories"
"2304","Mar 16","MP",0,"Territories"
"2305","Mar 17","MP",0,"Territories"
"2306","Mar 18","MP",0,"Territories"
"2307","Mar 19","MP",0,"Territories"
"2308","Mar 20","MP",0,"Territories"
"2309","Mar 21","MP",0,"Territories"
"2310","Mar 22","MP",0,"Territories"
"2311","Mar 23","MP",0,"Territories"
"2312","Mar 24","MP",0,"Territories"
"2313","Mar 25","MP",0,"Territories"
"2314","Mar 26","MP",0,"Territories"
"2315","Mar 27","MP",0,"Territories"
"2316","Mar 28","MP",0,"Territories"
"2317","Mar 29","MP",0,"Territories"
"2318","Mar 30","MP",0,"Territories"
"2319","Mar 31","MP",0,"Territories"
"2320","Apr 1","MP",0,"Territories"
"2321","Apr 2","MP",0,"Territories"
"2322","Apr 3","MP",0,"Territories"
"2323","Apr 4","MP",0,"Territories"
"2324","Apr 5","MP",0,"Territories"
"2325","Apr 6","MP",0,"Territories"
"2326","Apr 7","MP",2,"Territories"
"2327","Apr 8","MP",0,"Territories"
"2328","Apr 9","MP",0,"Territories"
"2329","Apr 10","MP",0,"Territories"
"2330","Apr 11","MP",0,"Territories"
"2331","Apr 12","MP",0,"Territories"
"2332","Apr 13","MP",0,"Territories"
"2333","Feb 29","PR",0,"Territories"
"2334","Mar 1","PR",0,"Territories"
"2335","Mar 2","PR",0,"Territories"
"2336","Mar 3","PR",0,"Territories"
"2337","Mar 4","PR",0,"Territories"
"2338","Mar 6","PR",0,"Territories"
"2339","Mar 7","PR",0,"Territories"
"2340","Mar 8","PR",0,"Territories"
"2341","Mar 9","PR",0,"Territories"
"2342","Mar 10","PR",0,"Territories"
"2343","Mar 11","PR",0,"Territories"
"2344","Mar 12","PR",0,"Territories"
"2345","Mar 13","PR",0,"Territories"
"2346","Mar 14","PR",0,"Territories"
"2347","Mar 15","PR",0,"Territories"
"2348","Mar 16","PR",0,"Territories"
"2349","Mar 17","PR",0,"Territories"
"2350","Mar 18","PR",0,"Territories"
"2351","Mar 19","PR",0,"Territories"
"2352","Mar 20","PR",0,"Territories"
"2353","Mar 21","PR",0,"Territories"
"2354","Mar 22","PR",0,"Territories"
"2355","Mar 23","PR",2,"Territories"
"2356","Mar 24","PR",0,"Territories"
"2357","Mar 25","PR",0,"Territories"
"2358","Mar 26","PR",0,"Territories"
"2359","Mar 27","PR",1,"Territories"
"2360","Mar 28","PR",0,"Territories"
"2361","Mar 29","PR",2,"Territories"
"2362","Mar 30","PR",1,"Territories"
"2363","Mar 31","PR",0,"Territories"
"2364","Apr 1","PR",5,"Territories"
"2365","Apr 2","PR",1,"Territories"
"2366","Apr 3","PR",3,"Territories"
"2367","Apr 4","PR",3,"Territories"
"2368","Apr 5","PR",2,"Territories"
"2369","Apr 6","PR",1,"Territories"
"2370","Apr 7","PR",2,"Territories"
"2371","Apr 8","PR",1,"Territories"
"2372","Apr 9","PR",9,"Territories"
"2373","Apr 10","PR",6,"Territories"
"2374","Apr 11","PR",3,"Territories"
"2375","Apr 12","PR",2,"Territories"
"2376","Apr 13","PR",1,"Territories"
"2377","Feb 29","VI",0,"Territories"
"2378","Mar 1","VI",0,"Territories"
"2379","Mar 2","VI",0,"Territories"
"2380","Mar 3","VI",0,"Territories"
"2381","Mar 4","VI",0,"Territories"
"2382","Mar 6","VI",0,"Territories"
"2383","Mar 7","VI",0,"Territories"
"2384","Mar 8","VI",0,"Territories"
"2385","Mar 9","VI",0,"Territories"
"2386","Mar 10","VI",0,"Territories"
"2387","Mar 11","VI",0,"Territories"
"2388","Mar 12","VI",0,"Territories"
"2389","Mar 13","VI",0,"Territories"
"2390","Mar 14","VI",0,"Territories"
"2391","Mar 15","VI",0,"Territories"
"2392","Mar 16","VI",0,"Territories"
"2393","Mar 17","VI",0,"Territories"
"2394","Mar 18","VI",0,"Territories"
"2395","Mar 19","VI",0,"Territories"
"2396","Mar 20","VI",0,"Territories"
"2397","Mar 21","VI",0,"Territories"
"2398","Mar 22","VI",0,"Territories"
"2399","Mar 23","VI",0,"Territories"
"2400","Mar 24","VI",0,"Territories"
"2401","Mar 25","VI",0,"Territories"
"2402","Mar 26","VI",0,"Territories"
"2403","Mar 27","VI",0,"Territories"
"2404","Mar 28","VI",0,"Territories"
"2405","Mar 29","VI",0,"Territories"
"2406","Mar 30","VI",0,"Territories"
"2407","Mar 31","VI",0,"Territories"
"2408","Apr 1","VI",0,"Territories"
"2409","Apr 2","VI",0,"Territories"
"2410","Apr 3","VI",0,"Territories"
"2411","Apr 4","VI",0,"Territories"
"2412","Apr 5","VI",1,"Territories"
"2413","Apr 6","VI",0,"Territories"
"2414","Apr 7","VI",0,"Territories"
"2415","Apr 8","VI",0,"Territories"
"2416","Apr 9","VI",0,"Territories"
"2417","Apr 10","VI",0,"Territories"
"2418","Apr 11","VI",0,"Territories"
"2419","Apr 12","VI",0,"Territories"
"2420","Apr 13","VI",0,"Territories"
